yy,gear,flag,lond,latd,alb_mt,bet_mt,skj_mt,yft_mt
2003,L,TW,187.50,42.50,0.345,0,0,0
2003,L,TW,192.50,-37.50,184.032,6.888,0.115,5.637
2003,L,TW,192.50,-32.50,324.114,43.934,3.155,40.190
2003,L,TW,192.50,-27.50,443.996,92.398,7.358,100.269
2003,L,TW,192.50,-22.50,5.419,3.451,0.082,4.157
2003,L,TW,192.50,-17.50,0,11.339,0,4.128
2003,L,TW,192.50,-12.50,0,10.349,0,5.313
2003,L,TW,192.50,-7.50,135.658,188.260,0.096,71.904
2003,L,TW,192.50,-2.50,13.265,180.183,0.773,41.519
2003,L,TW,192.50,2.50,3.697,68.148,0.696,18.186
2003,L,TW,192.50,7.50,2.567,59.338,0.096,18.197
2003,L,TW,192.50,32.50,145.961,36.878,2.509,11.263
2003,L,TW,192.50,37.50,20.009,2.075,0.518,2.510
2003,L,TW,192.50,42.50,1.479,0,0,0
2003,L,TW,197.50,-37.50,187.044,21.444,0,24.997
2003,L,TW,197.50,-32.50,303.125,49.891,0.693,25.857
2003,L,TW,197.50,-27.50,899.702,160.420,3.167,88.358
2003,L,TW,197.50,-22.50,89.988,29.900,1.299,10.175
2003,L,TW,197.50,-12.50,5.940,10.744,0,2.991
2003,L,TW,197.50,-7.50,84.140,224.320,0.049,101.046
2003,L,TW,197.50,-2.50,7.128,166.606,0.410,36.135
2003,L,TW,197.50,2.50,3.282,53.087,0.816,15.472
2003,L,TW,197.50,7.50,11.315,28.827,0.136,11.477
