yy,gear,flag,lond,latd,alb_mt,alb_no,bet_mt,bet_no,skj_mt,skj_no,yft_mt,yft_no
1953,L,JP,142.50,22.50,4.703,336,67.467,1135,0,0,62.293,2729
1953,L,JP,142.50,27.50,2215.227,158285,484.690,8154,0.473,106,97.810,4285
1953,L,JP,142.50,32.50,3579.686,255780,2775.463,46692,0.526,118,182.704,6305
1953,L,JP,142.50,37.50,555.120,39665,340.483,5728,0.134,30,30.919,1067
1953,L,JP,142.50,42.50,0,0,3.032,51,0.040,9,4.450,153
1953,L,JP,147.50,-17.50,10.653,691,2.615,44,0,0,37.062,1188
1953,L,JP,147.50,-7.50,5.309,358,5.527,93,0,0,111.358,4418
1953,L,JP,147.50,-2.50,13.688,923,47.434,798,0.571,128,402.404,15965
1953,L,JP,147.50,2.50,0.098,7,47.197,794,0,0,83.033,2925
1953,L,JP,147.50,7.50,1.792,128,82.982,1396,0,0,95.522,3365
1953,L,JP,147.50,12.50,0.028,2,1.011,17,0,0,0.319,12
1953,L,JP,147.50,22.50,0.364,26,5.350,90,0,0,0.297,13
1953,L,JP,147.50,27.50,539.989,38584,340.127,5722,1.757,394,20.177,884
1953,L,JP,147.50,32.50,510.881,36504,530.697,8928,0.013,3,13.186,455
1953,L,JP,147.50,37.50,268.344,19174,245.080,4123,1.101,247,3.362,116
1953,L,JP,147.50,42.50,0,0,0.892,15,0,0,2.560,88
1953,L,JP,152.50,-22.50,117.835,8435,22.350,376,0,0,899.021,25630
1953,L,JP,152.50,-17.50,45.141,2928,3.508,59,0,0,49.509,1587
1953,L,JP,152.50,-12.50,46.715,3030,50.882,856,0.875,196,865.115,27731
1953,L,JP,152.50,-7.50,15.305,1032,157.638,2652,0.393,88,1641.325,65118
1953,L,JP,152.50,-2.50,2.268,153,49.575,834,0.067,15,162.045,6429
1953,L,JP,152.50,2.50,1.022,73,173.867,2925,0.139,31,370.792,13062
1953,L,JP,152.50,7.50,5.613,401,859.177,14454,0.151,34,776.672,27360
1953,L,JP,152.50,22.50,0.532,38,16.703,281,0,0,2.396,105
1953,L,JP,152.50,27.50,1196,85458,124.828,2100,2.980,668,4.085,179
1953,L,JP,152.50,32.50,645.558,46127,257.919,4339,4.143,929,9.303,321
1953,L,JP,152.50,37.50,81.187,5801,284.252,4782,2.154,483,2.522,87
1953,L,JP,152.50,42.50,3.093,221,4.755,80,0,0,0,0
1953,L,JP,157.50,-22.50,107.331,7683,10.105,170,0,0,341.264,9729
1953,L,JP,157.50,-17.50,57.614,3737,3.685,62,0,0,71.659,2297
1953,L,JP,157.50,-12.50,25.163,1632,79.356,1335,0.785,176,591.895,18973
1953,L,JP,157.50,-7.50,33.398,2252,364.558,6133,1.385,311,1583.077,62807
1953,L,JP,157.50,-2.50,4.330,292,246.091,4140,0.129,29,594.822,23599
1953,L,JP,157.50,2.50,4.884,349,380.606,6403,0.758,170,1003.429,35348
1953,L,JP,157.50,7.50,3.163,226,619.087,10415,0,0,430.150,15153
1953,L,JP,157.50,12.50,0.434,31,105.451,1774,0.232,52,43.084,1621
1953,L,JP,157.50,22.50,0,0,1.843,31,0,0,0.320,14
1953,L,JP,157.50,27.50,696.555,49771,120.072,2020,1.998,448,3.127,137
1953,L,JP,157.50,32.50,1322.545,94500,1051.767,17694,8.055,1806,32.600,1125
1953,L,JP,157.50,37.50,143.786,10274,289.185,4865,0.084,19,4.724,163
1953,L,JP,157.50,42.50,0.378,27,0.535,9,0,0,0,0
1953,L,JP,162.50,-17.50,7.682,476,0.535,9,0.067,15,5.955,173
1953,L,JP,162.50,-12.50,134.353,8325,100.456,1690,0.602,135,731.142,21241
1953,L,JP,162.50,-7.50,60.988,4185,148.963,2506,0.526,118,693.723,26632
1953,L,JP,162.50,-2.50,10.201,700,62.354,1049,0.004,1,174.368,6694
1953,L,JP,162.50,2.50,16.136,1153,341.019,5737,0.575,129,778.011,26556
1953,L,JP,162.50,7.50,4.199,300,598.520,10069,0.200,45,263.057,8979
1953,L,JP,162.50,12.50,4.744,339,428.102,7202,0.125,28,150.828,4684
1953,L,JP,162.50,27.50,911.870,65156,153.480,2582,0.866,194,3.156,99
1953,L,JP,162.50,32.50,1277.283,91266,284.311,4783,1.052,236,12.761,336
1953,L,JP,162.50,37.50,28.201,2015,243.296,4093,0,0,14.888,392
1953,L,JP,162.50,42.50,0,0,0,0,0,0,0,0
1953,L,JP,162.50,47.50,0,0,0,0,0,0,0,0
1953,L,JP,167.50,-17.50,14.622,906,0.892,15,0,0,25.196,732
1953,L,JP,167.50,-12.50,12.120,751,1.843,31,0.054,12,55.659,1617
1953,L,JP,167.50,-7.50,4.634,318,1.723,29,0.089,20,6.460,248
1953,L,JP,167.50,-2.50,0.204,14,10.343,174,0,0,16.098,618
1953,L,JP,167.50,2.50,1.484,106,160.493,2700,0.076,17,198.927,6790
1953,L,JP,167.50,7.50,2.016,144,477.617,8035,0.134,30,296.251,10112
1953,L,JP,167.50,12.50,4.899,350,515.658,8675,0,0,31.492,978
1953,L,JP,167.50,27.50,72.803,5202,43.928,739,0.294,66,0.096,3
1953,L,JP,167.50,32.50,347.514,24831,134.280,2259,0.607,136,1.026,27
1953,L,JP,167.50,37.50,267.757,19132,219.401,3691,0.075,17,0.911,24
1953,L,JP,167.50,42.50,0,0,2.259,38,0,0,0,0
1953,L,JP,172.50,-17.50,12.959,803,0.892,15,0,0,18.209,529
1953,L,JP,172.50,-12.50,3.373,209,0.535,9,0,0,3.442,100
1953,L,JP,172.50,-2.50,6.427,441,9.036,152,0,0,56.682,2176
1953,L,JP,172.50,2.50,2.618,187,162.395,2732,0.094,21,191.252,6528
1953,L,JP,172.50,7.50,5.529,395,950.001,15982,0.695,156,217.297,7417
1953,L,JP,172.50,12.50,13.113,937,1015.447,17083,0.357,80,152.758,4744
1953,L,JP,172.50,27.50,70.074,5007,36.735,618,0.495,111,1.658,52
1953,L,JP,172.50,32.50,743.886,53153,310.881,5230,1.039,233,3.684,97
1953,L,JP,172.50,37.50,453.248,32386,220.113,3703,0.246,55,0.608,16
1953,L,JP,177.50,-17.50,13.524,838,0.535,9,0,0,50.703,1473
1953,L,JP,177.50,-12.50,4.503,279,0.892,15,0,0,7.091,206
1953,L,JP,177.50,-7.50,2.565,176,0.892,15,0,0,4.142,159
1953,L,JP,177.50,-2.50,11.061,759,14.504,244,0,0,25.814,991
1953,L,JP,177.50,2.50,2.827,202,718.950,12095,1.886,423,616.410,21040
1953,L,JP,177.50,7.50,11.896,850,1394.151,23454,2.083,467,340.197,11612
1953,L,JP,177.50,12.50,7.670,548,878.255,14775,0.553,124,112.960,3508
1953,L,JP,177.50,27.50,93.039,6648,33.229,559,0.031,7,0.446,14
1953,L,JP,177.50,32.50,1913.071,136695,897.632,15101,2.369,531,14.090,371
1953,L,JP,177.50,37.50,23.456,1676,73.054,1229,0.062,14,4.216,111
1953,L,JP,182.50,-2.50,0.089,6,2.615,44,0,0,1.841,62
1953,L,JP,182.50,2.50,56.358,4027,632.463,10640,1.146,257,1493.513,47939
1953,L,JP,182.50,7.50,14.738,1053,2634.108,44314,3.956,887,480.432,15421
1953,L,JP,182.50,12.50,28.076,2006,2982.380,50173,1.035,232,213.273,6358
1953,L,JP,182.50,27.50,56.219,4017,393.744,6624,0.182,41,16.167,445
1953,L,JP,182.50,32.50,321.468,22970,870.706,14648,1.453,326,9.064,225
1953,L,JP,182.50,37.50,20.489,1464,63.544,1069,0.094,21,1.249,31
1953,L,JP,187.50,-7.50,1.441,97,0.535,9,0,0,2.257,76
1953,L,JP,187.50,-2.50,7.204,485,28.353,477,0,0,54.813,1846
1953,L,JP,187.50,2.50,13.898,993,114.604,1928,0,0,440.430,14137
1953,L,JP,187.50,7.50,11.742,839,1221.175,20544,0.388,87,189.762,6091
1953,L,JP,187.50,12.50,2.044,146,626.041,10532,0.732,164,77.755,2318
1953,L,JP,187.50,22.50,0.084,6,4.399,74,0,0,1.054,29
1953,L,JP,187.50,27.50,115.671,8265,1047.130,17616,0.571,128,33.967,935
1953,L,JP,187.50,32.50,317.593,22693,1219.035,20508,1.343,301,10.272,255
1953,L,JP,192.50,-2.50,0.045,3,1.070,18,0,0,2.346,79
1953,L,JP,192.50,2.50,37.913,2709,378.347,6365,2.043,458,818.520,26273
1953,L,JP,192.50,7.50,0.224,16,477.734,8037,0.513,115,83.463,2679
1953,L,JP,192.50,12.50,0.182,13,243.950,4104,0.473,106,15.832,472
1953,L,JP,192.50,27.50,8.495,607,83.753,1409,0.125,28,0.872,24
1953,L,JP,192.50,32.50,4.954,354,181.952,3061,0.076,17,0.967,24
1953,L,JP,197.50,-2.50,0.223,15,1.070,18,0,0,12.382,417
1953,L,JP,197.50,2.50,46.171,3299,115.317,1940,1.142,256,432.735,13890
1953,L,JP,197.50,7.50,0.168,12,85.834,1444,0.932,209,37.759,1212
1953,L,JP,197.50,12.50,0,0,5.944,100,0.615,138,1.174,35
1953,L,JP,197.50,27.50,1.987,142,19.794,333,0,0,0,0
1953,L,JP,197.50,32.50,3.261,233,130.594,2197,0,0,0.242,6
1953,L,JP,202.50,2.50,2.631,188,0,0,0,0,1.029,29
1953,L,JP,202.50,7.50,0.042,3,104.855,1764,0,0,39.020,1100
1953,P,JP,117.50,22.50,0,0,0.631,0,21.399,0,0,0
1953,P,JP,122.50,22.50,0,0,1.892,0,311.884,0,164.551,0
1953,P,JP,122.50,27.50,0,0,0,0,0.788,0,0,0
1953,P,JP,127.50,22.50,0,0,0,0,233.521,0,59.977,0
1953,P,JP,127.50,27.50,0,0,0,0,222.869,0,103.037,0
1953,P,JP,127.50,32.50,0,0,0,0,109.676,0,15.379,0
1953,P,JP,132.50,22.50,0,0,1.388,0,140.887,0,24.606,0
1953,P,JP,132.50,27.50,0,0,10.975,0,245.101,0,9.228,0
1953,P,JP,132.50,32.50,0,0,1.892,0,123.895,0,23.068,0
1953,P,JP,137.50,22.50,0,0,0.378,0,246.536,0,66.898,0
1953,P,JP,137.50,27.50,0,0,13.246,0,414.894,0,43.829,0
1953,P,JP,137.50,32.50,0,0,79.344,0,454.859,0,219.148,0
1953,P,JP,137.50,37.50,0,0,0,0,3.242,0,0,0
1953,P,JP,142.50,22.50,0,0,10.848,0,1543.922,0,242.986,0
1953,P,JP,142.50,27.50,0,0,215.578,0,731.967,0,272.974,0
1953,P,JP,142.50,32.50,0,0,138.881,0,1482.966,0,143.793,0
1953,P,JP,142.50,37.50,0,0,10.217,0,210.224,0,7.689,0
1953,P,JP,142.50,42.50,0,0,0,0,4.215,0,0,0
1953,P,JP,147.50,22.50,0,0,3.279,0,1960.342,0,212.998,0
1953,P,JP,147.50,27.50,0,0,61.053,0,175.999,0,45.369,0
1953,P,JP,147.50,32.50,0,0,292.900,0,2291.355,0,735.875,0
1953,P,JP,147.50,37.50,0,0,141.152,0,6195.547,0,34.602,0
1953,P,JP,147.50,42.50,0,0,0,0,1301.832,0,0,0
1953,P,JP,152.50,22.50,0,0,13.497,0,1414.788,0,96.119,0
1953,P,JP,152.50,27.50,0,0,31.535,0,55.439,0,49.981,0
1953,P,JP,152.50,32.50,0,0,522.356,0,3444.645,0,667.438,0
1953,P,JP,152.50,37.50,0,0,80.226,0,11547.323,0,939.640,0
1953,P,JP,152.50,42.50,0,0,5.928,0,10560.943,0,8.458,0
1953,P,JP,152.50,47.50,0,0,0,0,3.335,0,0,0
1953,P,JP,157.50,22.50,0,0,0,0,1078.127,0,53.825,0
1953,P,JP,157.50,27.50,0,0,117.818,0,77.114,0,26.144,0
1953,P,JP,157.50,32.50,0,0,439.605,0,4049.340,0,422.146,0
1953,P,JP,157.50,37.50,0,0,36.833,0,7174.131,0,373.703,0
1953,P,JP,157.50,42.50,0,0,1.009,0,5355.065,0,0,0
1953,P,JP,157.50,47.50,0,0,0,0,1.389,0,0,0
1953,P,JP,162.50,22.50,0,0,0,0,128.849,0,71.511,0
1953,P,JP,162.50,27.50,0,0,17.786,0,67.804,0,9.227,0
1953,P,JP,162.50,32.50,0,0,149.606,0,592.050,0,83.814,0
1953,P,JP,162.50,37.50,0,0,0.126,0,1131.065,0,0,0
1953,P,JP,162.50,42.50,0,0,0,0,436.660,0,0,0
1953,Z,JP,137.50,32.50,0,0,309.396,0,1685.532,0,630.108,0
1953,Z,JP,142.50,32.50,0,0,309.600,0,1685.400,0,630,0
1954,L,JP,112.50,7.50,0,0,20.217,629,0,0,61.117,1871
1954,L,JP,112.50,12.50,4.842,346,233.229,7256,0,0,455.893,11904
1954,L,JP,112.50,17.50,0.616,44,15.365,478,0,0,58.139,1518
1954,L,JP,117.50,2.50,0,0,4.467,139,0,0,8.525,261
1954,L,JP,117.50,7.50,0,0,1.736,54,0,0,11.694,358
1954,L,JP,117.50,12.50,2.141,153,61.394,1910,0.049,11,134.187,3504
1954,L,JP,117.50,17.50,0,0,20.636,642,0,0,65.739,1717
1954,L,JP,122.50,2.50,0,0,35.438,1005,0,0,87.490,3074
1954,L,JP,122.50,7.50,0,0,11.082,342,0,0,27.380,962
1954,L,JP,122.50,12.50,0,0,0,0,0,0,0,0
1954,L,JP,122.50,17.50,0.616,44,2.282,71,0,0,9.927,400
1954,L,JP,122.50,22.50,0.168,12,3.697,115,0.018,4,55.020,2177
1954,L,JP,122.50,27.50,0,0,0,0,0,0,1.163,44
1954,L,JP,122.50,32.50,0,0,0,0,0,0,0.001,0
1954,L,JP,127.50,2.50,0,0,18.868,629,0.442,99,171.059,6011
1954,L,JP,127.50,7.50,0.112,8,62.741,2068,0.009,2,158.835,5580
1954,L,JP,127.50,12.50,4.786,342,24.204,753,0.134,30,86.544,3480
1954,L,JP,127.50,17.50,1.218,87,4.115,128,0,0,15.834,626
1954,L,JP,127.50,22.50,1.344,96,12.824,399,0.018,4,153.873,6084
1954,L,JP,127.50,27.50,13.142,939,21.825,679,0,0,30.508,1200
1954,L,JP,127.50,32.50,0,0,0,0,0.018,4,0.132,4
1954,L,JP,132.50,2.50,2.338,167,35.600,1310,1.962,440,494.718,17418
1954,L,JP,132.50,7.50,2.071,148,211.041,6209,0.268,60,293.627,10331
1954,L,JP,132.50,12.50,13.996,1000,37.189,1157,0.102,23,69.987,2776
1954,L,JP,132.50,17.50,28.957,2069,24.010,747,0.179,40,69.585,2785
1954,L,JP,132.50,22.50,38.641,2761,79.201,2464,0.089,20,347.807,13754
1954,L,JP,132.50,27.50,287.923,20573,196.266,6106,0,0,146.416,5760
1954,L,JP,132.50,32.50,188.753,13487,126.353,3931,0,0,143.050,4840
1954,L,JP,132.50,37.50,0,0,0,0,0,0,0.003,0
1954,L,JP,137.50,-2.50,3.937,255,9.578,298,0,0,135.148,5078
1954,L,JP,137.50,2.50,2.001,143,108.600,3531,0.183,41,890.433,31292
1954,L,JP,137.50,7.50,0.154,11,235.616,6852,0.129,29,276.955,9732
1954,L,JP,137.50,12.50,0,0,0.643,20,0,0,4.156,154
1954,L,JP,137.50,17.50,12.190,871,12.728,396,0,0,34.309,1364
1954,L,JP,137.50,22.50,8.944,639,39.246,1221,0.009,2,61.862,2432
1954,L,JP,137.50,27.50,1095.361,78267,669.761,20837,0.134,30,143.730,5676
1954,L,JP,137.50,32.50,806.710,57642,602.646,18749,0.148,33,273.659,9183
1954,L,JP,137.50,37.50,0,0,0,0,0,0,0.001,0
1954,L,JP,142.50,-12.50,55.625,3608,6.621,206,0,0,261.834,8393
1954,L,JP,142.50,-2.50,7.875,531,40.724,1267,0.321,72,592.879,23522
1954,L,JP,142.50,2.50,0.700,50,152.984,4895,0.745,167,855.876,30164
1954,L,JP,142.50,7.50,0.700,50,138.943,4526,0.928,208,247.078,8710
1954,L,JP,142.50,12.50,0.812,58,10.414,324,0,0,12.144,456
1954,L,JP,142.50,17.50,0.070,5,0.289,9,0,0,2.952,111
1954,L,JP,142.50,22.50,2.492,178,32.785,1020,0.009,2,56.976,2428
1954,L,JP,142.50,27.50,1515.622,108296,256.275,7973,1.008,226,107.166,4647
1954,L,JP,142.50,32.50,4474.635,319727,1736.068,54011,1.285,288,246.433,8513
1954,L,JP,142.50,37.50,100.164,7157,85.790,2669,0.821,184,22.999,795
1954,L,JP,142.50,42.50,0,0,11.636,362,0,0,22.546,775
1954,L,JP,147.50,-17.50,32.145,2085,62.550,1946,0,0,569.964,18270
1954,L,JP,147.50,-12.50,321.879,20878,70.072,2180,0.526,118,1619.865,51924
1954,L,JP,147.50,-7.50,6.362,429,7.586,236,0,0,259.080,10278
1954,L,JP,147.50,-2.50,27.229,1836,56.346,1753,0.174,39,699.423,27749
1954,L,JP,147.50,2.50,1.274,91,40.513,1266,0.067,15,117.860,4177
1954,L,JP,147.50,7.50,0.168,12,21.679,713,0.009,2,49.332,1760
1954,L,JP,147.50,12.50,0,0,0,0,0,0,4.252,158
1954,L,JP,147.50,17.50,0,0,0,0,0.018,4,1.294,49
1954,L,JP,147.50,22.50,1.624,116,1.993,62,0.076,17,18.516,778
1954,L,JP,147.50,27.50,1087.033,77672,369.675,11501,2.365,530,56.578,2470
1954,L,JP,147.50,32.50,1946.603,139091,258.749,8050,0.424,95,16.223,564
1954,L,JP,147.50,37.50,59.171,4228,42.749,1330,0.027,6,5.324,184
1954,L,JP,147.50,42.50,0.112,8,0.514,16,0,0,0.233,8
1954,L,JP,152.50,-27.50,25.636,1835,9.193,286,0.134,30,225.263,6422
1954,L,JP,152.50,-22.50,103.503,7409,33.171,1032,0.214,48,943.358,26894
1954,L,JP,152.50,-17.50,320.370,20780,27.354,851,0.294,66,511.969,16411
1954,L,JP,152.50,-12.50,430.849,27946,67.758,2108,0.366,82,1062.694,34064
1954,L,JP,152.50,-7.50,47.293,3189,45.065,1402,0.236,53,765.919,30387
1954,L,JP,152.50,-2.50,1.378,93,71.806,2234,0.174,39,488.159,19367
1954,L,JP,152.50,2.50,10.217,730,62.032,1941,0.566,127,268.144,9468
1954,L,JP,152.50,7.50,1.582,113,206.857,6609,0.085,19,276.313,9743
1954,L,JP,152.50,12.50,0.154,11,11.186,348,0,0,4.156,157
1954,L,JP,152.50,17.50,0,0,0,0,0,0,5.902,222
1954,L,JP,152.50,22.50,5.276,377,17.036,530,0.018,4,26.591,1109
1954,L,JP,152.50,27.50,331.183,23664,345.791,10758,1.106,248,22.170,969
1954,L,JP,152.50,32.50,442.738,31635,169.778,5282,0.531,119,5.285,186
1954,L,JP,152.50,37.50,32.679,2335,134.614,4188,0.063,14,3.534,126
1954,L,JP,152.50,42.50,0,0,2.668,83,0,0,0,0
1954,L,JP,157.50,-27.50,418.148,29932,90.835,2826,1.236,277,567.614,16182
1954,L,JP,157.50,-22.50,340.837,24398,73.608,2290,0.465,104,758.784,21632
1954,L,JP,157.50,-17.50,367.346,23827,32.851,1022,0.250,56,240.371,7705
1954,L,JP,157.50,-12.50,652.162,42301,77.045,2397,0.455,102,452.323,14499
1954,L,JP,157.50,-7.50,37.831,2551,30.987,964,0.477,107,242.880,9636
1954,L,JP,157.50,-2.50,0.282,19,9.741,303,0,0,159.323,6321
1954,L,JP,157.50,2.50,4.017,287,28.399,888,0.076,17,118.980,4196
1954,L,JP,157.50,7.50,0.252,18,71.765,2238,0,0,66.570,2346
1954,L,JP,157.50,12.50,0,0,8.518,265,0,0,2.324,89
1954,L,JP,157.50,17.50,0,0,0,0,0,0,0.692,26
1954,L,JP,157.50,22.50,0.168,12,7.746,241,0,0,1.141,44
1954,L,JP,157.50,27.50,225.561,16117,58.210,1811,0.517,116,2.567,112
1954,L,JP,157.50,32.50,432.578,30909,138.953,4323,0.331,74,6.180,214
1954,L,JP,157.50,37.50,190.811,13634,345.760,10757,0.049,11,7.755,271
1954,L,JP,157.50,42.50,2.827,202,3.439,107,0,0,0,0
1954,L,JP,162.50,-27.50,154.402,11209,21.696,675,0,0,63.836,1753
1954,L,JP,162.50,-22.50,490.975,35643,38.474,1197,0.307,69,157.606,4328
1954,L,JP,162.50,-17.50,1033.330,64028,79.201,2464,1.307,293,517.592,15037
1954,L,JP,162.50,-12.50,1450.484,89876,220.916,6873,2.882,646,1727.433,50185
1954,L,JP,162.50,-7.50,16.598,1139,11.604,361,0.031,7,148.684,5708
1954,L,JP,162.50,-2.50,0.029,2,0.289,9,0,0,17.870,686
1954,L,JP,162.50,2.50,0.420,30,19.318,601,0,0,38.890,1330
1954,L,JP,162.50,7.50,5.010,358,76.243,2372,0.076,17,70.719,2414
1954,L,JP,162.50,12.50,0,0,0.771,24,0,0,0.068,2
1954,L,JP,162.50,17.50,0,0,0,0,0,0,0.105,4
1954,L,JP,162.50,22.50,0,0,0,0,0,0,0.096,4
1954,L,JP,162.50,27.50,283.374,20248,48.312,1503,0.263,59,1.739,54
1954,L,JP,162.50,32.50,1092.338,78051,190.414,5924,0.437,98,5.944,158
1954,L,JP,162.50,37.50,258.224,18451,301.339,9375,0.152,34,6.088,163
1954,L,JP,162.50,42.50,0.364,26,8.582,267,0,0,0,0
1954,L,JP,162.50,47.50,0,0,0,0,0,0,0,0
1954,L,JP,167.50,-27.50,361.381,26235,45.835,1426,0.008,2,65.110,1788
1954,L,JP,167.50,-22.50,187.021,13577,22.211,691,0.084,19,99.014,2719
1954,L,JP,167.50,-17.50,942.614,58407,46.318,1441,1.480,332,690.699,20066
1954,L,JP,167.50,-12.50,702.616,43536,67.919,2113,0.829,186,634.764,18441
1954,L,JP,167.50,-7.50,2.842,195,1.125,35,0.004,1,4.871,187
1954,L,JP,167.50,-2.50,0.117,8,0.257,8,0,0,1.823,70
1954,L,JP,167.50,2.50,0.084,6,2.057,64,0,0,15.410,526
1954,L,JP,167.50,7.50,0.364,26,61.361,1909,0.027,6,63.927,2182
1954,L,JP,167.50,12.50,0,0,2.025,63,0,0,0.129,4
1954,L,JP,167.50,17.50,4.408,315,0.289,9,0,0,1.837,57
1954,L,JP,167.50,27.50,234.546,16759,59.914,1864,0.700,157,0.703,22
1954,L,JP,167.50,32.50,908.344,64904,226.544,7048,0.874,196,7.170,188
1954,L,JP,167.50,37.50,696.989,49802,291.439,9067,0.018,4,2.594,70
1954,L,JP,167.50,42.50,50.719,3624,31.789,989,0,0,0.229,7
1954,L,JP,172.50,-27.50,202.118,14673,35.325,1099,0.027,6,51.673,1419
1954,L,JP,172.50,-22.50,512.699,37220,44.229,1376,0.241,54,146.827,4032
1954,L,JP,172.50,-17.50,101.755,6305,7.296,227,0.049,11,50.976,1481
1954,L,JP,172.50,-12.50,14.185,879,0.996,31,0,0,10.946,318
1954,L,JP,172.50,-2.50,2.040,140,0.997,31,0,0,11.696,449
1954,L,JP,172.50,2.50,0.056,4,0.836,26,0,0,17.080,583
1954,L,JP,172.50,7.50,1.218,87,121.210,3771,0,0,51.593,1761
1954,L,JP,172.50,12.50,0.574,41,52.168,1623,0,0,17.388,540
1954,L,JP,172.50,17.50,0.028,2,1.414,44,0,0,0.064,2
1954,L,JP,172.50,27.50,24.562,1755,12.214,380,0.049,11,0.287,9
1954,L,JP,172.50,32.50,273.116,19515,182.121,5666,0.352,79,2.241,59
1954,L,JP,172.50,37.50,238.477,17040,115.554,3595,0.009,2,2.127,56
1954,L,JP,177.50,-27.50,8.582,623,2.829,88,0,0,3.277,90
1954,L,JP,177.50,-22.50,49.355,3583,10.093,314,0.040,9,13.765,378
1954,L,JP,177.50,-17.50,57.566,3567,1.799,56,0,0,88.497,2571
1954,L,JP,177.50,-12.50,17.817,1104,1.511,47,0,0,15.455,449
1954,L,JP,177.50,-7.50,5.640,387,1.029,32,0,0,8.310,319
1954,L,JP,177.50,-2.50,1.749,120,0.643,20,0,0,4.454,171
1954,L,JP,177.50,2.50,0,0,3.246,101,0,0,54.874,1873
1954,L,JP,177.50,7.50,9.153,654,313.167,9743,0.794,178,58.448,1995
1954,L,JP,177.50,12.50,3.849,275,107.679,3350,0.165,37,20.897,649
1954,L,JP,177.50,27.50,65.162,4656,24.493,762,0.165,37,3.220,101
1954,L,JP,177.50,32.50,786.557,56202,468.161,14565,0.883,198,10.823,285
1954,L,JP,177.50,37.50,72.957,5213,80.101,2492,0.009,2,1.899,50
1954,L,JP,182.50,-22.50,2.975,208,0.450,14,0.018,4,1.527,44
1954,L,JP,182.50,-17.50,24.670,1316,0.772,24,0.107,24,46.919,1410
1954,L,JP,182.50,-12.50,5.381,287,0.129,4,0.009,2,8.419,253
1954,L,JP,182.50,2.50,1.358,97,26.993,637,0,0,196.678,6313
1954,L,JP,182.50,7.50,4.241,303,282.271,6037,0.080,18,24.393,783
1954,L,JP,182.50,12.50,0.588,42,83.990,2613,0,0,6.474,193
1954,L,JP,182.50,27.50,61.830,4418,177.268,5515,0.232,52,20.707,570
1954,L,JP,182.50,32.50,142.358,10172,186.524,5803,0.138,31,1.411,35
1954,L,JP,182.50,37.50,61.005,4359,111.953,3483,0.049,11,1.249,31
1954,L,JP,187.50,-22.50,71.633,5008,2.346,73,0.058,13,30.758,886
1954,L,JP,187.50,-17.50,45.610,2433,2.025,63,0.067,15,25.357,762
1954,L,JP,187.50,-12.50,2.718,145,0.193,6,0,0,2.429,73
1954,L,JP,187.50,-7.50,4.679,315,0.835,26,0.045,10,5.345,180
1954,L,JP,187.50,-2.50,25.236,1699,18.771,584,0.339,76,327.961,11045
1954,L,JP,187.50,2.50,7.348,525,76.904,1820,0.156,35,584.738,18769
1954,L,JP,187.50,7.50,0.882,63,346.921,8750,0,0,67.326,2161
1954,L,JP,187.50,12.50,2.016,144,531.418,16533,0.201,45,37.569,1120
1954,L,JP,187.50,22.50,0,0,0.643,20,0,0,0,0
1954,L,JP,187.50,27.50,13.478,963,360.772,11224,0.049,11,7.520,207
1954,L,JP,187.50,32.50,25.528,1824,229.081,7127,0.049,11,0.323,8
1954,L,JP,187.50,37.50,6.536,467,6.011,187,0,0,1.168,29
1954,L,JP,192.50,-12.50,5.211,278,0.129,4,0,0,3.394,102
1954,L,JP,192.50,-2.50,1.218,82,0.321,10,0,0,8.492,286
1954,L,JP,192.50,2.50,1.806,129,17.487,415,0.027,6,125.179,4018
1954,L,JP,192.50,7.50,0.084,6,184.826,3771,0,0,16.512,530
1954,L,JP,192.50,12.50,0.084,6,231.751,7210,0.518,116,11.471,342
1954,L,JP,192.50,22.50,0,0,1.800,56,0,0,0,0
1954,L,JP,192.50,27.50,2.897,207,441.547,13737,0.031,7,15.912,438
1954,L,JP,192.50,32.50,12.316,880,204.204,6353,0.245,55,0.685,17
1954,L,JP,197.50,-17.50,1.950,104,0.514,16,0,0,0.200,6
1954,L,JP,197.50,2.50,2.589,185,9.993,184,0.401,90,45.860,1472
1954,L,JP,197.50,7.50,0,0,11.677,257,0.018,4,0.125,4
1954,L,JP,197.50,12.50,0,0,30.600,952,0.036,8,1.073,32
1954,L,JP,197.50,27.50,0.168,12,59.754,1859,0,0,6.212,171
1954,L,JP,202.50,-22.50,0.487,27,0.064,2,0,0,1.888,76
1954,L,JP,202.50,-17.50,3.011,188,0,0,0,0,1.056,24
1954,L,JP,202.50,-7.50,3.320,210,0.129,4,0,0,3.637,96
1954,L,JP,202.50,-2.50,1.976,125,4.693,146,0.054,12,101.424,2677
1954,L,JP,202.50,2.50,8.593,614,17.775,553,1.093,245,510.199,14383
1954,L,JP,202.50,7.50,0,0,60.364,1878,0,0,46.363,1307
1954,L,JP,202.50,22.50,0,0,0,0,0,0,0,0
1954,L,JP,202.50,27.50,0,0,9.289,289,0,0,0,0
1954,L,JP,202.50,37.50,0,0,0,0,0,0,0,0
1954,L,JP,207.50,-22.50,0.289,16,0,0,0,0,1.267,51
1954,L,JP,207.50,2.50,0.112,8,2.282,71,0,0,22.738,641
1954,L,JP,207.50,7.50,0,0,1.415,44,0,0,5.534,156
1954,L,JP,207.50,12.50,0,0,0,0,0,0,0.059,2
1954,L,JP,207.50,17.50,0,0,0,0,0,0,0.001,0
