"yy","gear","flag","eez","alb_mt","bet_mt","skj_mt","yft_mt"
2020,"L","TV","I8",5.26531,0.088576,0.240953,0.243132
2020,"L","TV","TV",4.915501,4.298533,1.495727,8.272114
2020,"L","TW","CK",26.388438,5.929037,0.239123,14.840234
2020,"L","TW","FM",0.235998,8.651635,0.155068,6.457241
2020,"L","TW","GL",0.144401,4.201135,0,1.57716
2020,"L","TW","H4",57.784826,221.737368,25.103868,326.626707
2020,"L","TW","H5",871.061699,390.651339,93.738257,1225.924496
2020,"L","TW","I1",51.647041,308.609864,3.188202,891.003001
2020,"L","TW","I2",58.364413,134.888357,11.726859,770.294298
2020,"L","TW","I3",1490.624426,501.195405,112.870985,1803.575003
2020,"L","TW","I4",195.151808,1163.868972,28.103941,1295.608095
2020,"L","TW","I5",3171.037541,3177.29407,41.846726,1085.429231
2020,"L","TW","I6",1212.069466,590.412379,44.019121,701.363061
2020,"L","TW","I7",7424.062353,342.65765,338.670677,629.200579
2020,"L","TW","I8",2.128979,0.103703,1.151282,0.185718
2020,"L","TW","I9",1953.9143,102.899619,28.184646,603.511242
2020,"L","TW","IW",0,0.097152,0,0
2020,"L","TW","LN",11.497306,110.911524,0.182761,30.249213
2020,"L","TW","MH",0.027555,0,0,0.664339
2020,"L","TW","PG",4.348555,2.273468,0.065425,3.338069
2020,"L","TW","PH",21.190654,9.704803,1.184176,196.596916
2020,"L","TW","PW",0.25383,16.183428,0.056732,23.350763
2020,"L","TW","PX",0,4.396477,0.11513,0.968439
2020,"L","TW","SB",1.918976,10.701665,0.051912,31.623187
2020,"L","TW","TK",2.725985,2.626378,0.3449,3.948882
2020,"L","TW","TO",493.961171,41.369024,42.994513,549.648118
2020,"L","TW","TW",0.460219,0.635407,0.005689,16.016213
2020,"L","US","AS",545.996452,0,78,380.042926
2020,"L","US","H5",2.003548,63.8401,0,2.957074
2020,"L","US","HW",5.803926,4207.772958,53.389665,494.494549
2020,"L","US","I4",0,5.039829,0,4.013326
2020,"L","US","I5",27.259436,1155.224493,38.91217,410.294756
2020,"L","US","I6",14.936638,585.407532,32.698166,279.018916
2020,"L","US","JT",0,44.71509,0,9.178452
2020,"L","VN","VN",71,2678,10,14118
2020,"L","VU","H4",0.06778,0.134954,0.043048,0.187128
2020,"L","VU","H5",11.021088,74.948666,3.525988,81.845773
2020,"L","VU","I1",0.758996,19.168843,0.057397,6.902429
2020,"L","VU","I2",0.192862,6.15986,0.25959,23.78173
2020,"L","VU","I3",28.638518,5.723042,1.673638,2.4264
2020,"L","VU","I4",24.485957,520.912217,3.85602,90.238962
2020,"L","VU","I5",104.707976,630.945038,3.022462,160.745211
2020,"L","VU","I6",1334.37099,833.462419,24.885419,188.102487
2020,"L","VU","I7",3222.081856,79.466314,29.683268,81.417512
2020,"L","VU","I8",10.764596,0.099942,0.133056,3.511498
2020,"L","VU","LN",0.583851,0.309066,0.130448,0.370487
2020,"L","VU","PW",0,0.054602,0,0.094197
2020,"L","VU","TK",324.325529,44.614994,55.729667,209.376186
2020,"L","WS","H4",4.544915,2.87615,0.325297,1.024709
2020,"L","WS","H5",0.814072,0.356401,0.162648,0.509106
2020,"L","WS","TK",564.605918,93.234333,68.374677,216.75134
2020,"L","WS","WS",843.035081,59.533116,54.137379,423.714845
2020,"P","ID","ID",0,655,108086,27175
2020,"P","JP","FM",0,0,41.200045,0.800002
2020,"P","JP","GL",0,0,92.999869,0.999999
2020,"P","JP","I1",0,0,1.976067,0
2020,"P","JP","I2",0,0,54.5385,0.800577
2020,"P","JP","I3",0,2.899686,2405.418355,24.918066
2020,"P","JP","I4",0,0,330.885765,1.501086
2020,"P","JP","I6",21705.068774,833.411152,23947.480708,156.613588
2020,"P","JP","I7",6.066577,0,387.894349,0
2020,"P","JP","JP",14932.864649,279.689162,18277.006459,2855.066667
2020,"P","JP","MH",0,0,4053.000089,27.400004
2020,"P","JP","SB",0,0,13.999942,0
2020,"P","JP","TV",0,0,718.599853,8.899998
2020,"P","NZ","NZ",15,0,0,0
2020,"P","PF","PF",12,0,49,150
2020,"P","SB","SB",0,0,980,220
2020,"S","CK","H5",0,22.012,159.547,22.93
2020,"S","CK","I4",0,27.712,101.567,15.232
2020,"S","CK","I5",0,0,0,0
2020,"S","EC","I5",0,1207.652429,3943.736431,764.146335
2020,"S","EC","LN",0,1839.347571,5240.263569,1163.853665
2020,"S","ES","CK",0,162.035432,1009.885061,176.592518
2020,"S","ES","H5",0,932.498039,3814.915138,1016.272646
2020,"S","ES","I4",0,147.738184,657.16786,161.010821
2020,"S","ES","I5",0,371.728345,1900.031941,405.124015
2020,"S","FM","FM",0,3507.837,51258.205,13086.436
2020,"S","FM","GL",0,635.825,17539.377,3478.05
2020,"S","FM","H4",0,55.895,5158.464,804.915
2020,"S","FM","H5",0,102.085,5650.194,495.268
2020,"S","FM","HB",0,0,0,0
2020,"S","FM","I1",0,0,0,0
2020,"S","FM","I2",0,8.461,113.058,21.487
2020,"S","FM","I3",0,0,0,0
2020,"S","FM","I4",0,242.438,3589.179,682.551
2020,"S","FM","I5",0,345.835,1963.138,734.952
2020,"S","FM","JP",0,0,0,0
2020,"S","FM","LN",0,25.04,236.399,33.692
2020,"S","FM","MH",0,185.195,5448.79,1541.064
2020,"S","FM","MP",0,0,0,0
2020,"S","FM","NR",0,964.175,18311.48,3589.972
2020,"S","FM","PG",0,616.184,20812.84,6901.266
2020,"S","FM","PW",0,0,0,0
2020,"S","FM","PX",0,73.013,1947.192,162.746
2020,"S","FM","SB",0,39.632,3185.461,578.406
2020,"S","FM","TK",0,0.03,32.059,12.88
2020,"S","FM","TV",0,119.875,3311.685,302.268
2020,"S","ID","ID",0,1622,70725,30417
2020,"S","JP","FM",0,1071.813,34283.658,11724.663
2020,"S","JP","GL",0,13.056,97.419,114.493
2020,"S","JP","I1",0,0,5.022,5.022
2020,"S","JP","I3",0,0,621.676,9.34
2020,"S","JP","I4",0,2.009,121.523,7.03
2020,"S","JP","I6",0,172.241,755.05,182.084
2020,"S","JP","JP",0,100.432,9030.64,3092.144
2020,"S","JP","KR",0,0,12.152,0
2020,"S","JP","MH",0,1.004,258.111,32.138
2020,"S","JP","NR",0,3.013,225.973,10.043
2020,"S","JP","PG",0,1018.182,71761.162,18281.183
2020,"S","JP","PW",0,1.004,71.307,8.035
2020,"S","JP","SB",0,31.636,2284.834,1311.043
2020,"S","JP","TV",0,0,178.769,22.095
2020,"S","KI","CK",0,14.497,671.577,30.735
2020,"S","KI","FM",0,47.631,1166.727,129.29
2020,"S","KI","GL",0,5623.558,85706.529,16516.615
2020,"S","KI","H4",0,181.991,7356.297,651.755
2020,"S","KI","H5",0,189.584,3063.648,271.347
2020,"S","KI","HB",0,0.24,9.003,0.88
2020,"S","KI","I2",0,0,0,0
2020,"S","KI","I4",0,518.137,5713.088,810.885
2020,"S","KI","I5",0,626.078,5913.983,908.993
2020,"S","KI","LN",0,234.59,3081.436,230.788
2020,"S","KI","MH",0,273.667,3952.674,777.264
2020,"S","KI","NR",0,1281.235,16612.344,2879.044
2020,"S","KI","PG",0,103.987,2293.02,866.439
2020,"S","KI","PX",0,728.968,12863.752,1743.965
2020,"S","KI","SB",0,77.656,4257.623,596.527
2020,"S","KI","TK",0,76.851,1517.766,280.938
2020,"S","KI","TV",0,330.741,8149.949,1041.702
2020,"S","KR","FM",2,528.769,25203.673,5287.655
2020,"S","KR","GL",0,1700.795,36797.187,6638.704
2020,"S","KR","H4",0,226.853,6040.09,516.733
2020,"S","KR","H5",0,6.745,28.834,0
2020,"S","KR","I1",0,0,0,0
2020,"S","KR","I2",0,2.796,111.867,13.561
2020,"S","KR","I3",0,0.254,127.104,1.948
2020,"S","KR","I4",0,160.54,1624.227,286.552
2020,"S","KR","ID",0,0,0,0
2020,"S","KR","MH",0,174.981,4267.365,1894.556
2020,"S","KR","NR",0,784.014,8785.559,3121.461
2020,"S","KR","PG",0,729.76,43599.903,14803.282
2020,"S","KR","PX",0,286.518,8281.753,839.648
2020,"S","KR","SB",0,353.935,30604.602,4389.033
2020,"S","KR","TK",0,193.365,3592.325,691.804
2020,"S","KR","TV",0,1230.951,34166.379,4214.944
2020,"S","MH","FM",0,105.635,2022.248,467.445
2020,"S","MH","GL",0,1257.047,21137.95,3900.859
2020,"S","MH","H4",0,233.878,8454.47,829.718
2020,"S","MH","H5",0,91.796,2229.593,352.453
2020,"S","MH","HB",0,0,0,0
2020,"S","MH","I2",0,0,0,0
2020,"S","MH","I4",0,694.323,8765.093,2074.769
2020,"S","MH","I5",0,55.176,715.082,95.593
2020,"S","MH","MH",0,451.975,7791.302,1180.724
2020,"S","MH","NR",0,437.258,9074.799,1237.196
2020,"S","MH","PG",0,25.039,414.003,56.285
2020,"S","MH","PX",0,150.091,4387.914,337.135
2020,"S","MH","SB",0,8.014,328.761,32.453
2020,"S","MH","TV",0,82.259,3742.347,476.319
2020,"S","NR","FM",0,133.573,1958.483,979.163
2020,"S","NR","GL",0,573.357,14784.078,3226.098
2020,"S","NR","H4",0,101.913,5290.279,665.756
2020,"S","NR","H5",0,170.69,1793.768,412.313
2020,"S","NR","HB",0,0,0,0
2020,"S","NR","I2",0,0,0,0
2020,"S","NR","I4",0,103.133,5219.972,843.292
2020,"S","NR","I5",0,48.115,939.355,125.561
2020,"S","NR","LN",0,222.591,606.388,78.925
2020,"S","NR","MH",0,197.795,3052.392,1943.589
2020,"S","NR","NR",0,992.639,16209.056,4741.874
2020,"S","NR","PG",0,249.699,12142.201,2739.497
2020,"S","NR","PX",0,81.485,1536.826,251.851
2020,"S","NR","SB",0,55.854,1502.391,301.382
2020,"S","NR","TK",0,36.103,551.93,177.844
2020,"S","NR","TV",0,174.264,5977.834,905.699
2020,"S","NZ","H4",1,0,0,0
2020,"S","NZ","H5",0,16.757,973.728,104.83
2020,"S","NZ","I5",0,0,0,0
2020,"S","NZ","NZ",0,0,5534.413,0.271
2020,"S","PG","FM",4,43.806,3118.587,1479.563
2020,"S","PG","GL",0,1.284,262.618,103.651
2020,"S","PG","I1",0,0,0,0
2020,"S","PG","I2",0,0,0,0
2020,"S","PG","ID",0,0,0,0
2020,"S","PG","MH",0,1.084,15.635,81.946
2020,"S","PG","NR",0,1.779,13.339,61.854
2020,"S","PG","PG",0,2493.715,103772.708,83326.445
2020,"S","PG","PW",0,0,0,0
2020,"S","PG","PX",0,0,0,0
2020,"S","PG","SB",0,14.816,2376.88,712.387
2020,"S","PG","TV",0,32.26,224.879,145.585
2020,"S","PH","I1",0,734,23653,7757
2020,"S","PH","PG",0,298.517,13953.961,13909.522
2020,"S","PH","PH",0,290,41869,17164
2020,"S","SB","FM",0,159.295,1405.591,335.239
2020,"S","SB","GL",0,35.188,1734.653,802.572
2020,"S","SB","H4",0,0.219,99.043,21.612
2020,"S","SB","H5",0,0,0,0
2020,"S","SB","I1",0,0,0,0
2020,"S","SB","I2",0,0,0,0
2020,"S","SB","I4",0,2.536,166.162,145.849
2020,"S","SB","I5",0,0,0,0
2020,"S","SB","MH",0,24.319,224.645,141.182
2020,"S","SB","NR",0,4.389,692.077,305.773
2020,"S","SB","PG",0,6.475,1578.211,1090.944
2020,"S","SB","PX",0,0.362,491.668,22.258
2020,"S","SB","SB",0,63.544,13027.193,10479.062
2020,"S","SB","TV",0,0.639,399.299,42.002
2020,"S","SV","H5",0,390.869282,1166.545918,261.267974
2020,"S","SV","I5",0,262.228759,798.163011,175.281046
2020,"S","SV","LN",0,103.901959,408.291071,69.450979
2020,"S","TV","FM",0,0,0,0
2020,"S","TV","GL",0,18.88,827.762,71.475
2020,"S","TV","H4",0,16.227,323.756,76.045
2020,"S","TV","H5",0,68.45,599.209,75.243
2020,"S","TV","I4",0,227.167,2196.252,129.08
2020,"S","TV","I5",0,91.304,1256.839,108.753
2020,"S","TV","LN",0,3.789,131.183,10.405
2020,"S","TV","NR",0,0,296.098,5.481
2020,"S","TV","PG",0,0,267.925,120.227
2020,"S","TV","PX",0,74.468,1245.605,138.028
2020,"S","TV","TK",0,1.751,191.608,27.131
2020,"S","TV","TV",0,39.861,1054.492,108.504
2020,"S","TW","FM",0,1839.416,23740.454,7129.614
2020,"S","TW","GL",0,1125.591,23499.906,5017.17
2020,"S","TW","H4",0,31.995,1730.03,180.037
2020,"S","TW","I2",0,0,0,0
2020,"S","TW","I4",0,9.41,205.893,34.063
2020,"S","TW","MH",0,489.226,2195.673,1086.643
2020,"S","TW","NR",0,2306.907,25891.717,8231.589
2020,"S","TW","PG",0,1236.342,40045.594,7112.876
2020,"S","TW","PX",0,1.771,696.859,27.634
2020,"S","TW","SB",0,478.371,11227.319,2025.228
2020,"S","TW","TV",0,263.535,7436.76,1220.396
2020,"S","US","AS",0,7.209,429.567,95.953
2020,"S","US","CK",0,399.284,6381.394,1222.776
2020,"S","US","FJ",0,0,0,0
2020,"S","US","FM",0,41.589,2286.353,689.059
2020,"S","US","GL",0,785.303,8133.964,1556.871
2020,"S","US","H4",0,158.024,4641.275,444.404
2020,"S","US","H5",0,1347.31,21844.941,1438.221
2020,"S","US","HB",0,234.343,2848.387,278.956
2020,"S","US","I2",0,25.553,347.808,59.631
2020,"S","US","I4",0,918.099,10394.08,1366.466
2020,"S","US","I5",0,1710.645,14084.869,1912.481
2020,"S","US","I8",0,0,0,0
2020,"S","US","JV",0,22.936,76.171,12.654
2020,"S","US","LN",0,2232.88,10339.054,1444.975
2020,"S","US","MH",0,251.554,1347.76,437.694
2020,"S","US","NR",0,749.811,5500.689,1612.615
2020,"S","US","PG",0,80.695,1314.755,237.096
2020,"S","US","PX",0,292.743,4254.421,442.58
2020,"S","US","PY",0,382.238,1689.515,163.034
2020,"S","US","SB",0,200.741,2106.416,583.322
2020,"S","US","TK",0,165.161,7059.907,411.359
2020,"S","US","TV",0,242.428,6239.91,591.315
2020,"S","US","VU",0,3.329,127.672,15.871
2020,"S","US","WS",0,12.097,383.537,92.257
2020,"S","VN","VN",374,691,52334,2994
2020,"S","VU","CK",0,11.564,839.232,146.984
2020,"S","VU","FM",0,91.862,2386.015,887.162
2020,"S","VU","GL",0,296.375,3815.36,1341.849
2020,"S","VU","H4",0,4.12,254.184,17.358
2020,"S","VU","H5",0,187.903,1855.17,191.1
2020,"S","VU","I2",0,0,0,0
2020,"S","VU","I4",0,90.393,648.413,81.891
2020,"S","VU","I5",0,240.188,1860.118,358.726
2020,"S","VU","LN",0,630.4,2406.374,359.651
2020,"S","VU","NR",0,23.697,558.536,95.029
2020,"S","VU","PG",0,253.191,9221.536,2610.199
2020,"S","VU","PX",0,74.066,2593.716,304.005
2020,"S","VU","SB",0,63.668,5425.728,700.98
2020,"S","VU","TK",0,34.191,926.007,255.984
2020,"S","VU","TV",0,124.089,3634.753,470.231
2020,"T","CK","I7",0,1,13,163
2020,"T","FJ","FJ",0,1,2,37
2020,"T","JP","JP",784,69,949,2008
2020,"T","NR","NR",0,0,1,9
2020,"T","NZ","NZ",2825,0,6,1
2020,"T","TK","TK",0,0,28,23
2020,"T","TV","TV",0,27,194,127
2020,"T","US","AS",0,0,3,2
2020,"T","US","GU",0,0,158,25
2020,"T","US","HW",0,18,78,293
2020,"T","US","I7",1926,0,0,0
2020,"T","US","MP",0,0,108,11
2020,"T","VU","VU",0,46,56,160
2020,"T","WF","WF",0,0,7,6
2020,"Z","ID","ID",39,17782,79270,171620.000005
2020,"Z","JP","I6",7,0,70,13
2020,"Z","JP","JP",184,113,356,986
2020,"Z","KI","GL",0,0,2190,2169
2020,"Z","PF","PF",163,14,301,750
2020,"Z","PH","PH",326,3076,43632,48698
2020,"Z","TW","TW",0,0,4510,0
2020,"Z","US","HW",3,145,5,243
2020,"Z","VN","VN",127,95,21307,741
2021,"L","AU","AU",1072.44204,361,6,1449
2021,"L","AU","I7",0.55796,0,0,0
2021,"L","CK","CK",295.48369,28.001535,6.605797,76.829021
2021,"L","CK","H4",0.612173,0.186847,0.06317,1.707342
2021,"L","CK","H5",7.372373,3.360815,0.46024,6.69019
2021,"L","CK","I7",207.509618,4.665102,0.947553,21.144036
2021,"L","CK","NU",18.631074,0.493809,0.427752,2.743599
2021,"L","CK","TK",237.391079,46.291891,25.495488,199.885812
2021,"L","CN","CK",1250.293,267.679,33.771,876.556
2021,"L","CN","FJ",4.137,0.344,0.039,1.291
2021,"L","CN","FM",4.198,39.571,1.411,42.935
2021,"L","CN","H4",15.873,20.993,1.691,91.678
2021,"L","CN","H5",50.091,99.414,4.47,87.722
2021,"L","CN","I2",59.613,46.648,6.866,113.363
2021,"L","CN","I3",65.519,6.321,8.445,36.301
2021,"L","CN","I4",0,2320.799918,0,3190.524548
2021,"L","CN","I5",0,2320.799918,0,3190.524548
2021,"L","CN","I6",21.563,0.693,1.989,5.768
2021,"L","CN","I7",11162.488482,0,0,0
2021,"L","CN","I8",853.3,29.64,29.254,274.746
2021,"L","CN","I9",1.887,0.246,0.03,1.415
2021,"L","CN","LN",66.316,35.931,0.97,88.81
2021,"L","CN","MH",1.035,31.758,0,24.75
2021,"L","CN","PG",238.626,33.934,2.479,323.024
2021,"L","CN","PX",0.12,2.219,0.087,2.064
2021,"L","CN","SB",1038.864,107.28,22.092,462.079
2021,"L","CN","TK",0.52,0.255,0.035,0.255
2021,"L","CN","TV",163.042,84.643,20.934,427.368
2021,"L","CN","VU",1078.515,43.831,25.132,288.826
2021,"L","ES","I7",4,105,0,40
2021,"L","FJ","FJ",4499.976071,227.139073,181.540331,1937.117515
2021,"L","FJ","GL",0,0.452858,0,0.060214
2021,"L","FJ","H4",7.839553,51.6767,2.835715,20.244989
2021,"L","FJ","H5",15.933857,5.888155,0.139005,23.09828
2021,"L","FJ","I2",0.279538,8.073572,1.426413,29.457426
2021,"L","FJ","I4",0,0.610631,0.115481,0.334347
2021,"L","FJ","I7",837.799344,29.626795,6.743913,53.217932
2021,"L","FJ","I8",33.062285,1.794886,1.268158,5.878574
2021,"L","FJ","PX",0,0,0,0
2021,"L","FJ","SB",0.396516,0,0,0.086009
2021,"L","FJ","TO",542.85319,57.609657,25.844362,304.155355
2021,"L","FJ","TV",13.644826,68.761701,3.867566,135.609467
2021,"L","FJ","VU",486.21482,30.365975,10.219056,152.739916
2021,"L","FM","CK",748.068812,108.99824,16.959987,277.913184
2021,"L","FM","FM",134.869634,878.474307,42.650803,1068.888946
2021,"L","FM","I1",0.108529,0.657818,0.053785,2.204873
2021,"L","FM","I2",1.2616,1.568773,0.11735,3.836478
2021,"L","FM","I3",0.721686,8.302362,0.008801,5.696415
2021,"L","FM","I4",0,0.606988,0,0.052925
2021,"L","FM","I5",6.80991,0.268106,0.175047,0.161696
2021,"L","FM","MH",30.159846,607.123407,0.034227,370.245501
2021,"L","ID","ID",0,2658,11,4598
2021,"L","JP","FM",53.849987,520.939989,3.983,467.840009
2021,"L","JP","I3",1681.732961,296.796573,0,437.630625
2021,"L","JP","I4",0.777944,1.327873,0,0.956986
2021,"L","JP","I5",9.755222,42.291417,0,21.778302
2021,"L","JP","I6",4446.635335,3480.563624,0,520.156085
2021,"L","JP","I7",425.660271,36.591202,0,34.20457
2021,"L","JP","ID",0,0,0,0
2021,"L","JP","JP",12626.356286,2759.370351,0,4341.643484
2021,"L","JP","MH",33.859976,119.290003,0.101,119.700013
2021,"L","JP","PG",360.629984,220.031012,7.342,1617.21
2021,"L","JP","PW",5.527992,901.919989,0.048,323.880009
2021,"L","KI","CK",9.422963,2.084688,0.315903,16.743572
2021,"L","KI","GL",3.592147,74.741431,0.207149,64.597499
2021,"L","KI","H4",0.849927,0.226025,0.020715,0.385258
2021,"L","KI","H5",118.986611,55.683131,10.947841,92.68787
2021,"L","KI","I2",0.586932,9.820719,0.200935,17.122411
2021,"L","KI","I4",0,1.094706,0,0.238647
2021,"L","KI","I5",27.683573,10.591456,0.822383,18.280308
2021,"L","KI","I7",281.519984,4.399169,0.81824,9.125175
2021,"L","KI","I8",31.614087,0.582388,1.489403,4.190709
2021,"L","KI","I9",1.755979,0.084381,0.005179,0.294288
2021,"L","KI","LN",501.336839,445.639106,24.172253,666.758335
2021,"L","KI","PX",5.308037,20.0528,0,13.575928
2021,"L","KI","SB",2.342911,0,0,0
2021,"L","KR","GL",0,7.271,0.211,6.45
2021,"L","KR","H4",31.67,930.514,13.185,1030.06
2021,"L","KR","H5",65.488,1375.45,66.706,1333.552
2021,"L","KR","I2",47.062,913.747,12.112,1574.528
2021,"L","KR","I3",43.957,139.763,5.752,103.046
2021,"L","KR","I4",208.3725,5078.6785,114.625,3007.133948
2021,"L","KR","I5",208.3725,5078.6785,114.625,3007.133948
2021,"L","KR","LN",0.119,14.918,0.116,8.74
2021,"L","KR","PX",2.655,82.359,2.562,88.963
2021,"L","KR","SB",2.752,59.886,1.928,176.213
2021,"L","KR","TV",0.552,3.735,0.178,4.18
2021,"L","MH","FM",0.043064,2.80784,0.073171,1.626223
2021,"L","MH","I2",0.023924,0.044228,0,0.110081
2021,"L","MH","I3",0,3.65697,0,0.853643
2021,"L","MH","I4",0.038279,2.695803,0,1.333004
2021,"L","MH","MH",53.894733,918.795168,0.926829,630.077049
2021,"L","NC","MA",32.435355,0.335344,0,2.714044
2021,"L","NC","NC",1741.564645,58.664656,12,621.285956
2021,"L","NZ","I7",0.009735,0.080119,0,0
2021,"L","NZ","NZ",101.990265,84.919881,0,22
2021,"L","PF","PF",2689,1045,79,2350
2021,"L","PW","PW",0,17,0,16
2021,"L","SB","I1",0.244013,0.881107,0,1.552331
2021,"L","SB","I2",0.082016,7.509275,0.150853,15.464286
2021,"L","SB","I3",0.39994,5.100231,0.231462,2.296865
2021,"L","SB","I4",2.508954,2.150307,0.062184,2.150681
2021,"L","SB","I6",13.280881,9.372327,0.330495,1.929793
2021,"L","SB","SB",1868.484196,609.986753,32.225006,3264.606044
2021,"L","TO","TO",10,15,2,208
2021,"L","TV","H4",0.310882,1.998154,0.19428,0.234143
2021,"L","TV","I7",56.676165,1.085184,3.701025,1.188327
2021,"L","TV","TV",0.012953,19.916662,2.104695,7.57753
2021,"L","TW","CK",16.080318,5.722619,0.061782,18.561894
2021,"L","TW","FM",0.017776,0,0,0.097937
2021,"L","TW","GL",0.818018,0.162925,0,0
2021,"L","TW","H4",22.481245,132.00228,2.219564,288.098546
2021,"L","TW","H5",472.345056,663.547816,67.219225,1732.508059
2021,"L","TW","I1",129.367401,609.090379,13.293274,1423.849133
2021,"L","TW","I2",64.681316,482.540924,10.420294,1261.063261
2021,"L","TW","I3",3404.701779,424.472569,170.249105,1858.37554
2021,"L","TW","I4",581.435288,1708.274264,143.175013,1891.562555
2021,"L","TW","I5",2548.637461,2604.269789,141.323715,1219.525961
2021,"L","TW","I6",1236.661349,298.775281,86.362549,462.61444
2021,"L","TW","I7",1775.141098,150.915018,22.418113,257.170155
2021,"L","TW","I8",2.672601,0.306154,0.039676,0.68001
2021,"L","TW","I9",459.345998,50.845774,12.869471,259.618398
2021,"L","TW","IW",0.068422,0.059524,0,0.035092
2021,"L","TW","LN",11.144255,79.131475,0.754733,28.930043
2021,"L","TW","MH",0.98668,1.003479,0.104607,1.134793
2021,"L","TW","PG",1.089629,7.145236,0.055391,10.987218
2021,"L","TW","PH",12.587673,9.118983,0.490673,71.110323
2021,"L","TW","PW",0.246318,21.3454,0,22.205326
2021,"L","TW","PX",0.375196,10.973167,0.225822,5.898412
2021,"L","TW","SB",0.593346,4.427462,0.052194,34.958541
2021,"L","TW","TK",1.472423,0.657786,0,1.296201
2021,"L","TW","TO",340.343259,63.636493,18.623322,437.635323
2021,"L","TW","TW",0.870097,1.575203,0.041483,17.998262
2021,"L","TW","VU",0.836152,0,0,0.08486
2021,"L","US","AS",715,0,55,521
2021,"L","US","HW",15.723427,3836.336338,54.991885,825.036647
2021,"L","US","I4",5.998179,60.951413,1.632105,59.942159
2021,"L","US","I5",49.084619,1039.694813,52.183994,672.801243
2021,"L","US","I6",28.88132,687.454088,17.369697,441.798843
2021,"L","US","JT",4.312455,53.56335,1.822321,29.421088
2021,"L","VN","VN",71,2275,630,13822
2021,"L","VU","H4",0.027373,0.044643,0.008293,0
2021,"L","VU","H5",0.806012,40.858413,0.007107,11.819624
2021,"L","VU","I2",0.689,3.054013,0.007107,2.752735
2021,"L","VU","I3",11.083252,2.410717,0.367243,4.884168
2021,"L","VU","I4",11.542606,465.229904,1.092253,73.608862
2021,"L","VU","I5",62.819254,912.394381,9.344561,167.52238
2021,"L","VU","I6",2556.200362,1322.258112,145.697194,253.983908
2021,"L","VU","I7",3431.232719,270.824557,40.637228,288.001704
2021,"L","VU","I8",3.155247,0.105301,0.082926,2.381676
2021,"L","VU","LN",0,0.196897,0,0.194778
2021,"L","VU","TK",87.444298,21.623093,6.756088,95.850173
2021,"L","WS","TK",231.205354,64.448888,41.503759,132.704183
2021,"L","WS","WS",759.794646,43.551112,38.496241,251.295817
2021,"P","ID","ID",0,546,78402,16933
2021,"P","JP","FM",0,5.599998,1911.599945,108.299993
2021,"P","JP","I1",0,0,7.860376,0.104308
2021,"P","JP","I2",0,0,202.889407,3.025064
2021,"P","JP","I3",0,0.503288,246.870133,12.10027
2021,"P","JP","I4",0,2.516415,2367.20584,19.610768
2021,"P","JP","I6",4538.226187,915.268846,38776.802159,181.399655
2021,"P","JP","I7",539.388481,0,968.077113,0.521569
2021,"P","JP","JP",6387.385332,649.111454,40652.195713,3388.238369
2021,"P","JP","MH",0,2.999999,823.500227,16.700004
2021,"P","JP","TV",0,0,15.999763,0
2021,"P","NZ","NZ",1,0,0,0
2021,"P","PF","PF",12,0,49,150
2021,"P","SB","SB",0,0,1053,158
2021,"S","CK","H4",0,120.521,539.363,322.136
2021,"S","CK","H5",0,149.463,647.063,59.138
2021,"S","CK","I4",0,40.22,186.57,14.22
2021,"S","CK","I5",0,151.587,1488.947,51.773
2021,"S","EC","GL",0,0,302.517209,0
2021,"S","EC","I5",0,1653.017643,3079.01032,1212.272059
2021,"S","EC","LN",0,2032.398756,6115.719601,1490.498444
2021,"S","EC","PX",0,38.712372,253.806826,28.390457
2021,"S","EC","TK",0,3.87123,17.945946,2.83904
2021,"S","ES","CK",0,74.867785,312.278155,66.477956
2021,"S","ES","H4",0,89.425429,292.643921,79.404242
2021,"S","ES","H5",0,1513.993214,4801.978083,1344.332198
2021,"S","ES","I4",0,56.150857,403.904699,49.858483
2021,"S","ES","I5",0,719.562714,2901.195143,638.927121
2021,"S","FM","FM",0,1463.171,19889.102,6315.287
2021,"S","FM","GL",0,803.776,16221.11,3043.419
2021,"S","FM","H4",0,82.771,2938.912,763.35
2021,"S","FM","H5",0,29.136,356.05,30.3
2021,"S","FM","HB",0,0,0,0
2021,"S","FM","HW",0,0,0,0
2021,"S","FM","I1",0,0,0,0
2021,"S","FM","I2",0,1.028,15.809,2.401
2021,"S","FM","I3",0,0,0,0
2021,"S","FM","I4",0,699.256,13374.655,1594.984
2021,"S","FM","I5",0,151.255,2590.505,293.115
2021,"S","FM","MH",0,374.43,7510.865,2946.396
2021,"S","FM","NR",0,1198.483,16183.208,5104.762
2021,"S","FM","PG",0,840.754,27887.72,6486.361
2021,"S","FM","PW",0,0,0,0
2021,"S","FM","PX",0,121.134,1503.082,240.731
2021,"S","FM","SB",0,177.881,3939.395,784.517
2021,"S","FM","TK",0,8.665,140.281,23.481
2021,"S","FM","TV",0,133.714,3394.953,658.782
2021,"S","ID","ID",0,975,111890,43875
2021,"S","JP","FM",0,529.552,17783.733,5278.314
2021,"S","JP","GL",0,0,1026.1,336.033
2021,"S","JP","I1",0,56.005,1259.123,216.021
2021,"S","JP","I2",0,4,377.037,39.004
2021,"S","JP","I3",0,0,22.002,8.001
2021,"S","JP","I6",0,215.921,39532.452,4263.715
2021,"S","JP","JP",0,0,400,702
2021,"S","JP","MH",0,9.001,1477.144,2481.242
